case_id,text,variable_code,question
401068,independent,V241053z,PRE: PARTY OF HOUSE CANDIDATE R INTENDS TO VOTE FOR - OTHER {SPECIFY}
401085,"I will vote based on their policies, not party affiliation.",V241053z,PRE: PARTY OF HOUSE CANDIDATE R INTENDS TO VOTE FOR - OTHER {SPECIFY}
401102,Libertarian,V241053z,PRE: PARTY OF HOUSE CANDIDATE R INTENDS TO VOTE FOR - OTHER {SPECIFY}
401160,undecided,V241053z,PRE: PARTY OF HOUSE CANDIDATE R INTENDS TO VOTE FOR - OTHER {SPECIFY}
401181,PREFER NOT TO ANSWER,V241053z,PRE: PARTY OF HOUSE CANDIDATE R INTENDS TO VOTE FOR - OTHER {SPECIFY}
401267,conservative,V241053z,PRE: PARTY OF HOUSE CANDIDATE R INTENDS TO VOTE FOR - OTHER {SPECIFY}
401308,Working Families,V241053z,PRE: PARTY OF HOUSE CANDIDATE R INTENDS TO VOTE FOR - OTHER {SPECIFY}
401338,not sure yet,V241053z,PRE: PARTY OF HOUSE CANDIDATE R INTENDS TO VOTE FOR - OTHER {SPECIFY}
401493,"depends on policy whether its republican, democrat or indepe",V241053z,PRE: PARTY OF HOUSE CANDIDATE R INTENDS TO VOTE FOR - OTHER {SPECIFY}
140755,Libertarian,V241055z,PRE: PARTY OF HOUSE CANDIDATE R PREFERS OTHER {SPECIFY}
220531,vote for person not party,V241055z,PRE: PARTY OF HOUSE CANDIDATE R PREFERS OTHER {SPECIFY}
394872,Toscono,V241058z,PRE: R’S VOTE FOR US SENATE - OTHER {SPECIFY}
140077,Donald Trump,V241060z,PRE: FOR WHOM DOES R INTEND TO VOTE FOR US SENATE - OTHER {SPECIFY}
140150,unknown,V241060z,PRE: FOR WHOM DOES R INTEND TO VOTE FOR US SENATE - OTHER {SPECIFY}
140193,Rick Scott,V241060z,PRE: FOR WHOM DOES R INTEND TO VOTE FOR US SENATE - OTHER {SPECIFY}
140217,undecided,V241060z,PRE: FOR WHOM DOES R INTEND TO VOTE FOR US SENATE - OTHER {SPECIFY}
140221,marco rubio,V241060z,PRE: FOR WHOM DOES R INTEND TO VOTE FOR US SENATE - OTHER {SPECIFY}
140279,Stanley Campbell,V241060z,PRE: FOR WHOM DOES R INTEND TO VOTE FOR US SENATE - OTHER {SPECIFY}
140295,Democrat,V241060z,PRE: FOR WHOM DOES R INTEND TO VOTE FOR US SENATE - OTHER {SPECIFY}
140354,"Will research, unsure.",V241060z,PRE: FOR WHOM DOES R INTEND TO VOTE FOR US SENATE - OTHER {SPECIFY}
140421,not sure,V241060z,PRE: FOR WHOM DOES R INTEND TO VOTE FOR US SENATE - OTHER {SPECIFY}
140476,whoever the Republican is,V241060z,PRE: FOR WHOM DOES R INTEND TO VOTE FOR US SENATE - OTHER {SPECIFY}
140505,not sure,V241060z,PRE: FOR WHOM DOES R INTEND TO VOTE FOR US SENATE - OTHER {SPECIFY}
140611,???,V241060z,PRE: FOR WHOM DOES R INTEND TO VOTE FOR US SENATE - OTHER {SPECIFY}
140643,"Again, not sure.  Fed up w/2-party corporate system.",V241060z,PRE: FOR WHOM DOES R INTEND TO VOTE FOR US SENATE - OTHER {SPECIFY}
140683,senator Scott,V241060z,PRE: FOR WHOM DOES R INTEND TO VOTE FOR US SENATE - OTHER {SPECIFY}
140837,no se,V241060z,PRE: FOR WHOM DOES R INTEND TO VOTE FOR US SENATE - OTHER {SPECIFY}
140842,Democrat canidate,V241060z,PRE: FOR WHOM DOES R INTEND TO VOTE FOR US SENATE - OTHER {SPECIFY}
140865,Kari Lake,V241060z,PRE: FOR WHOM DOES R INTEND TO VOTE FOR US SENATE - OTHER {SPECIFY}
140933,unknown,V241060z,PRE: FOR WHOM DOES R INTEND TO VOTE FOR US SENATE - OTHER {SPECIFY}
140952,Undecided,V241060z,PRE: FOR WHOM DOES R INTEND TO VOTE FOR US SENATE - OTHER {SPECIFY}
140982,undecided,V241060z,PRE: FOR WHOM DOES R INTEND TO VOTE FOR US SENATE - OTHER {SPECIFY}
141063,Debbie Mucarsel-Powell,V241060z,PRE: FOR WHOM DOES R INTEND TO VOTE FOR US SENATE - OTHER {SPECIFY}
141122,NA,V241060z,PRE: FOR WHOM DOES R INTEND TO VOTE FOR US SENATE - OTHER {SPECIFY}
141136,anyone left,V241060z,PRE: FOR WHOM DOES R INTEND TO VOTE FOR US SENATE - OTHER {SPECIFY}
141180,unknown at this point,V241060z,PRE: FOR WHOM DOES R INTEND TO VOTE FOR US SENATE - OTHER {SPECIFY}
141206,na,V241060z,PRE: FOR WHOM DOES R INTEND TO VOTE FOR US SENATE - OTHER {SPECIFY}
141375,Don't like either one,V241060z,PRE: FOR WHOM DOES R INTEND TO VOTE FOR US SENATE - OTHER {SPECIFY}
141387,kamala walz,V241060z,PRE: FOR WHOM DOES R INTEND TO VOTE FOR US SENATE - OTHER {SPECIFY}
141432,No options given,V241060z,PRE: FOR WHOM DOES R INTEND TO VOTE FOR US SENATE - OTHER {SPECIFY}
141487,Yet to be Determined,V241060z,PRE: FOR WHOM DOES R INTEND TO VOTE FOR US SENATE - OTHER {SPECIFY}
141527,Debbie Mucarsel-Powell,V241060z,PRE: FOR WHOM DOES R INTEND TO VOTE FOR US SENATE - OTHER {SPECIFY}
141547,Kamala Harris,V241060z,PRE: FOR WHOM DOES R INTEND TO VOTE FOR US SENATE - OTHER {SPECIFY}
141550,dont know,V241060z,PRE: FOR WHOM DOES R INTEND TO VOTE FOR US SENATE - OTHER {SPECIFY}
141566,Vern BUCHANON,V241060z,PRE: FOR WHOM DOES R INTEND TO VOTE FOR US SENATE - OTHER {SPECIFY}
141667,Gay Valimont,V241060z,PRE: FOR WHOM DOES R INTEND TO VOTE FOR US SENATE - OTHER {SPECIFY}
141678,?,V241060z,PRE: FOR WHOM DOES R INTEND TO VOTE FOR US SENATE - OTHER {SPECIFY}
141736,I dont know who is running,V241060z,PRE: FOR WHOM DOES R INTEND TO VOTE FOR US SENATE - OTHER {SPECIFY}
141826,democratic candidate,V241060z,PRE: FOR WHOM DOES R INTEND TO VOTE FOR US SENATE - OTHER {SPECIFY}
141846,Lois Frankel,V241060z,PRE: FOR WHOM DOES R INTEND TO VOTE FOR US SENATE - OTHER {SPECIFY}
141913,not sure,V241060z,PRE: FOR WHOM DOES R INTEND TO VOTE FOR US SENATE - OTHER {SPECIFY}
142009,Ron Desantis,V241060z,PRE: FOR WHOM DOES R INTEND TO VOTE FOR US SENATE - OTHER {SPECIFY}
142072,FL Democratic candidate,V241060z,PRE: FOR WHOM DOES R INTEND TO VOTE FOR US SENATE - OTHER {SPECIFY}
142108,not sure,V241060z,PRE: FOR WHOM DOES R INTEND TO VOTE FOR US SENATE - OTHER {SPECIFY}
142169,Debbie Mucarsel-Powell,V241060z,PRE: FOR WHOM DOES R INTEND TO VOTE FOR US SENATE - OTHER {SPECIFY}
142171,I haven’t researched who is running yet.,V241060z,PRE: FOR WHOM DOES R INTEND TO VOTE FOR US SENATE - OTHER {SPECIFY}
142175,Is this a error,V241060z,PRE: FOR WHOM DOES R INTEND TO VOTE FOR US SENATE - OTHER {SPECIFY}
142226,don’t know,V241060z,PRE: FOR WHOM DOES R INTEND TO VOTE FOR US SENATE - OTHER {SPECIFY}
142317,libertarian,V241060z,PRE: FOR WHOM DOES R INTEND TO VOTE FOR US SENATE - OTHER {SPECIFY}
142448,Missouri Democrat,V241060z,PRE: FOR WHOM DOES R INTEND TO VOTE FOR US SENATE - OTHER {SPECIFY}
142456,Any Democrat,V241060z,PRE: FOR WHOM DOES R INTEND TO VOTE FOR US SENATE - OTHER {SPECIFY}
142585,Research needed on Vote Smart/Womens League of Voters,V241060z,PRE: FOR WHOM DOES R INTEND TO VOTE FOR US SENATE - OTHER {SPECIFY}
142598,Coronel West,V241060z,PRE: FOR WHOM DOES R INTEND TO VOTE FOR US SENATE - OTHER {SPECIFY}
142613,democrats,V241060z,PRE: FOR WHOM DOES R INTEND TO VOTE FOR US SENATE - OTHER {SPECIFY}
201139,unknown,V241060z,PRE: FOR WHOM DOES R INTEND TO VOTE FOR US SENATE - OTHER {SPECIFY}
202951,undecided,V241060z,PRE: FOR WHOM DOES R INTEND TO VOTE FOR US SENATE - OTHER {SPECIFY}
205766,green,V241060z,PRE: FOR WHOM DOES R INTEND TO VOTE FOR US SENATE - OTHER {SPECIFY}
208200,uncommitted,V241060z,PRE: FOR WHOM DOES R INTEND TO VOTE FOR US SENATE - OTHER {SPECIFY}
208485,depends on the situation,V241060z,PRE: FOR WHOM DOES R INTEND TO VOTE FOR US SENATE - OTHER {SPECIFY}
209778,I need to do further research to make an informed decision,V241060z,PRE: FOR WHOM DOES R INTEND TO VOTE FOR US SENATE - OTHER {SPECIFY}
210544,Independent. Tired of the 2 Party System feeding division.,V241060z,PRE: FOR WHOM DOES R INTEND TO VOTE FOR US SENATE - OTHER {SPECIFY}
213259,anyone other than Omar,V241060z,PRE: FOR WHOM DOES R INTEND TO VOTE FOR US SENATE - OTHER {SPECIFY}
214092,Independent,V241060z,PRE: FOR WHOM DOES R INTEND TO VOTE FOR US SENATE - OTHER {SPECIFY}
218379,Debbie Mucersal-Powell,V241060z,PRE: FOR WHOM DOES R INTEND TO VOTE FOR US SENATE - OTHER {SPECIFY}
218420,unknown,V241060z,PRE: FOR WHOM DOES R INTEND TO VOTE FOR US SENATE - OTHER {SPECIFY}
219173,Mike johnson,V241060z,PRE: FOR WHOM DOES R INTEND TO VOTE FOR US SENATE - OTHER {SPECIFY}
219776,Kamala Harris,V241060z,PRE: FOR WHOM DOES R INTEND TO VOTE FOR US SENATE - OTHER {SPECIFY}
220274,democrat,V241060z,PRE: FOR WHOM DOES R INTEND TO VOTE FOR US SENATE - OTHER {SPECIFY}
220380,republican,V241060z,PRE: FOR WHOM DOES R INTEND TO VOTE FOR US SENATE - OTHER {SPECIFY}
220398,democrats,V241060z,PRE: FOR WHOM DOES R INTEND TO VOTE FOR US SENATE - OTHER {SPECIFY}
220508,no estoy completamente seguro,V241060z,PRE: FOR WHOM DOES R INTEND TO VOTE FOR US SENATE - OTHER {SPECIFY}
220946,not sure yet,V241060z,PRE: FOR WHOM DOES R INTEND TO VOTE FOR US SENATE - OTHER {SPECIFY}
221704,Rick Scott,V241060z,PRE: FOR WHOM DOES R INTEND TO VOTE FOR US SENATE - OTHER {SPECIFY}
222803,me,V241060z,PRE: FOR WHOM DOES R INTEND TO VOTE FOR US SENATE - OTHER {SPECIFY}
222815,not sure,V241060z,PRE: FOR WHOM DOES R INTEND TO VOTE FOR US SENATE - OTHER {SPECIFY}
223128,unknown,V241060z,PRE: FOR WHOM DOES R INTEND TO VOTE FOR US SENATE - OTHER {SPECIFY}
223432,Donald trump,V241060z,PRE: FOR WHOM DOES R INTEND TO VOTE FOR US SENATE - OTHER {SPECIFY}
223462,Don,V241060z,PRE: FOR WHOM DOES R INTEND TO VOTE FOR US SENATE - OTHER {SPECIFY}
223577,a Democrat,V241060z,PRE: FOR WHOM DOES R INTEND TO VOTE FOR US SENATE - OTHER {SPECIFY}
223718,republican party,V241060z,PRE: FOR WHOM DOES R INTEND TO VOTE FOR US SENATE - OTHER {SPECIFY}
223890,Unsure at this moment,V241060z,PRE: FOR WHOM DOES R INTEND TO VOTE FOR US SENATE - OTHER {SPECIFY}
224340,Stanley Campbell,V241060z,PRE: FOR WHOM DOES R INTEND TO VOTE FOR US SENATE - OTHER {SPECIFY}
224364,dont know,V241060z,PRE: FOR WHOM DOES R INTEND TO VOTE FOR US SENATE - OTHER {SPECIFY}
224575,N/A,V241060z,PRE: FOR WHOM DOES R INTEND TO VOTE FOR US SENATE - OTHER {SPECIFY}
224587,n/a,V241060z,PRE: FOR WHOM DOES R INTEND TO VOTE FOR US SENATE - OTHER {SPECIFY}
226638,not sure,V241060z,PRE: FOR WHOM DOES R INTEND TO VOTE FOR US SENATE - OTHER {SPECIFY}
227068,Byron Donalds,V241060z,PRE: FOR WHOM DOES R INTEND TO VOTE FOR US SENATE - OTHER {SPECIFY}
227358,Democratic nominee,V241060z,PRE: FOR WHOM DOES R INTEND TO VOTE FOR US SENATE - OTHER {SPECIFY}
227623,Kamala Harris,V241060z,PRE: FOR WHOM DOES R INTEND TO VOTE FOR US SENATE - OTHER {SPECIFY}
227706,IM NOT SURE YET,V241060z,PRE: FOR WHOM DOES R INTEND TO VOTE FOR US SENATE - OTHER {SPECIFY}
227795,republican,V241060z,PRE: FOR WHOM DOES R INTEND TO VOTE FOR US SENATE - OTHER {SPECIFY}
227806,Debbie,V241060z,PRE: FOR WHOM DOES R INTEND TO VOTE FOR US SENATE - OTHER {SPECIFY}
227877,Debbie Mucarsel-Powell,V241060z,PRE: FOR WHOM DOES R INTEND TO VOTE FOR US SENATE - OTHER {SPECIFY}
227913,republican,V241060z,PRE: FOR WHOM DOES R INTEND TO VOTE FOR US SENATE - OTHER {SPECIFY}
227978,Rick Scott,V241060z,PRE: FOR WHOM DOES R INTEND TO VOTE FOR US SENATE - OTHER {SPECIFY}
228108,democrat,V241060z,PRE: FOR WHOM DOES R INTEND TO VOTE FOR US SENATE - OTHER {SPECIFY}
228197,Unknown,V241060z,PRE: FOR WHOM DOES R INTEND TO VOTE FOR US SENATE - OTHER {SPECIFY}
229173,not sure,V241060z,PRE: FOR WHOM DOES R INTEND TO VOTE FOR US SENATE - OTHER {SPECIFY}
229446,N/A,V241060z,PRE: FOR WHOM DOES R INTEND TO VOTE FOR US SENATE - OTHER {SPECIFY}
229452,anyone,V241060z,PRE: FOR WHOM DOES R INTEND TO VOTE FOR US SENATE - OTHER {SPECIFY}
229618,DO NOT LIKE DECLARING A 'PARTY' - THIS IS MY BUSINESS,V241060z,PRE: FOR WHOM DOES R INTEND TO VOTE FOR US SENATE - OTHER {SPECIFY}
230337,not sure,V241060z,PRE: FOR WHOM DOES R INTEND TO VOTE FOR US SENATE - OTHER {SPECIFY}
230515,nA,V241060z,PRE: FOR WHOM DOES R INTEND TO VOTE FOR US SENATE - OTHER {SPECIFY}
231709,undecided,V241060z,PRE: FOR WHOM DOES R INTEND TO VOTE FOR US SENATE - OTHER {SPECIFY}
233624,Barbara Lee,V241060z,PRE: FOR WHOM DOES R INTEND TO VOTE FOR US SENATE - OTHER {SPECIFY}
239071,not sure yet,V241060z,PRE: FOR WHOM DOES R INTEND TO VOTE FOR US SENATE - OTHER {SPECIFY}
239542,undecided,V241060z,PRE: FOR WHOM DOES R INTEND TO VOTE FOR US SENATE - OTHER {SPECIFY}
239777,not sure,V241060z,PRE: FOR WHOM DOES R INTEND TO VOTE FOR US SENATE - OTHER {SPECIFY}
311721,Mark Kelly,V241060z,PRE: FOR WHOM DOES R INTEND TO VOTE FOR US SENATE - OTHER {SPECIFY}
314001,republican,V241060z,PRE: FOR WHOM DOES R INTEND TO VOTE FOR US SENATE - OTHER {SPECIFY}
316747,Democratic,V241060z,PRE: FOR WHOM DOES R INTEND TO VOTE FOR US SENATE - OTHER {SPECIFY}
318059,republican,V241060z,PRE: FOR WHOM DOES R INTEND TO VOTE FOR US SENATE - OTHER {SPECIFY}
319800,republican,V241060z,PRE: FOR WHOM DOES R INTEND TO VOTE FOR US SENATE - OTHER {SPECIFY}
322068,dont know,V241060z,PRE: FOR WHOM DOES R INTEND TO VOTE FOR US SENATE - OTHER {SPECIFY}
333687,To be determined,V241060z,PRE: FOR WHOM DOES R INTEND TO VOTE FOR US SENATE - OTHER {SPECIFY}
333718,Independent,V241060z,PRE: FOR WHOM DOES R INTEND TO VOTE FOR US SENATE - OTHER {SPECIFY}
340828,none,V241060z,PRE: FOR WHOM DOES R INTEND TO VOTE FOR US SENATE - OTHER {SPECIFY}
341916,I got ot see who else is on there,V241060z,PRE: FOR WHOM DOES R INTEND TO VOTE FOR US SENATE - OTHER {SPECIFY}
343863,Florida Republican,V241060z,PRE: FOR WHOM DOES R INTEND TO VOTE FOR US SENATE - OTHER {SPECIFY}
350387,not affiliated to a party,V241060z,PRE: FOR WHOM DOES R INTEND TO VOTE FOR US SENATE - OTHER {SPECIFY}
353415,Uncertain need more research,V241060z,PRE: FOR WHOM DOES R INTEND TO VOTE FOR US SENATE - OTHER {SPECIFY}
361702,republican,V241060z,PRE: FOR WHOM DOES R INTEND TO VOTE FOR US SENATE - OTHER {SPECIFY}
364258,Does not like any of the candidates,V241060z,PRE: FOR WHOM DOES R INTEND TO VOTE FOR US SENATE - OTHER {SPECIFY}
366126,Republicano no se,V241060z,PRE: FOR WHOM DOES R INTEND TO VOTE FOR US SENATE - OTHER {SPECIFY}
370274,democrat,V241060z,PRE: FOR WHOM DOES R INTEND TO VOTE FOR US SENATE - OTHER {SPECIFY}
374555,n/a,V241060z,PRE: FOR WHOM DOES R INTEND TO VOTE FOR US SENATE - OTHER {SPECIFY}
380791,repblican trump,V241060z,PRE: FOR WHOM DOES R INTEND TO VOTE FOR US SENATE - OTHER {SPECIFY}
383276,republican,V241060z,PRE: FOR WHOM DOES R INTEND TO VOTE FOR US SENATE - OTHER {SPECIFY}
388372,"R said: ""DK, I'll have to look to see who the libertarian ca",V241060z,PRE: FOR WHOM DOES R INTEND TO VOTE FOR US SENATE - OTHER {SPECIFY}
400229,Kamala Harris,V241060z,PRE: FOR WHOM DOES R INTEND TO VOTE FOR US SENATE - OTHER {SPECIFY}
400403,Now reside in Dallas TX. Still gathering information.,V241060z,PRE: FOR WHOM DOES R INTEND TO VOTE FOR US SENATE - OTHER {SPECIFY}
400410,not sure,V241060z,PRE: FOR WHOM DOES R INTEND TO VOTE FOR US SENATE - OTHER {SPECIFY}
400501,not sure,V241060z,PRE: FOR WHOM DOES R INTEND TO VOTE FOR US SENATE - OTHER {SPECIFY}
400505,Rick Scott,V241060z,PRE: FOR WHOM DOES R INTEND TO VOTE FOR US SENATE - OTHER {SPECIFY}
400752,Anyone else that R or D.,V241060z,PRE: FOR WHOM DOES R INTEND TO VOTE FOR US SENATE - OTHER {SPECIFY}
400805,Rick Scott,V241060z,PRE: FOR WHOM DOES R INTEND TO VOTE FOR US SENATE - OTHER {SPECIFY}
400820,anyone but those two fools,V241060z,PRE: FOR WHOM DOES R INTEND TO VOTE FOR US SENATE - OTHER {SPECIFY}
400889,cOTTON,V241060z,PRE: FOR WHOM DOES R INTEND TO VOTE FOR US SENATE - OTHER {SPECIFY}
401023,"Rafael Edward fk you, o that's a boneyard I'll have a look,",V241060z,PRE: FOR WHOM DOES R INTEND TO VOTE FOR US SENATE - OTHER {SPECIFY}
401085,I will vote on policies not party affiliation.,V241060z,PRE: FOR WHOM DOES R INTEND TO VOTE FOR US SENATE - OTHER {SPECIFY}
401209,not sure yet,V241060z,PRE: FOR WHOM DOES R INTEND TO VOTE FOR US SENATE - OTHER {SPECIFY}
401212,next,V241060z,PRE: FOR WHOM DOES R INTEND TO VOTE FOR US SENATE - OTHER {SPECIFY}
401288,none,V241060z,PRE: FOR WHOM DOES R INTEND TO VOTE FOR US SENATE - OTHER {SPECIFY}
141420,No preference,V241062z,PRE: WHOM DOES R PREFER US SENATE CANDIDATE - OTHER {SPECIFY}
220531,not Rick Scott,V241062z,PRE: WHOM DOES R PREFER US SENATE CANDIDATE - OTHER {SPECIFY}
220561,na,V241062z,PRE: WHOM DOES R PREFER US SENATE CANDIDATE - OTHER {SPECIFY}
400803,don't know,V241062z,PRE: WHOM DOES R PREFER US SENATE CANDIDATE - OTHER {SPECIFY}
238161,unsure,V241070z,PRE: R’S VOTE FOR GOVERNOR - OTHER {SPECIFY}
140707,Rainwater,V241072z,PRE: FOR WHOM DOES R INTEND TO VOTE FOR GOVERNOR - OTHER {SPECIFY}
141051,mickey mouse can not stand either,V241072z,PRE: FOR WHOM DOES R INTEND TO VOTE FOR GOVERNOR - OTHER {SPECIFY}
141354,Undecided,V241072z,PRE: FOR WHOM DOES R INTEND TO VOTE FOR GOVERNOR - OTHER {SPECIFY}
141550,dont know,V241072z,PRE: FOR WHOM DOES R INTEND TO VOTE FOR GOVERNOR - OTHER {SPECIFY}
214092,independent,V241072z,PRE: FOR WHOM DOES R INTEND TO VOTE FOR GOVERNOR - OTHER {SPECIFY}
229173,not sure,V241072z,PRE: FOR WHOM DOES R INTEND TO VOTE FOR GOVERNOR - OTHER {SPECIFY}
239777,not sure,V241072z,PRE: FOR WHOM DOES R INTEND TO VOTE FOR GOVERNOR - OTHER {SPECIFY}
353415,Uncertain Needs more research,V241072z,PRE: FOR WHOM DOES R INTEND TO VOTE FOR GOVERNOR - OTHER {SPECIFY}
372513,Don't know who that is,V241072z,PRE: FOR WHOM DOES R INTEND TO VOTE FOR GOVERNOR - OTHER {SPECIFY}
392210,Undecided - like Roy Cooper,V241072z,PRE: FOR WHOM DOES R INTEND TO VOTE FOR GOVERNOR - OTHER {SPECIFY}
400775,Lyman,V241072z,PRE: FOR WHOM DOES R INTEND TO VOTE FOR GOVERNOR - OTHER {SPECIFY}
401182,not sure,V241072z,PRE: FOR WHOM DOES R INTEND TO VOTE FOR GOVERNOR - OTHER {SPECIFY}
140003,She is a woman who advocates for reproductive rights and will defend our democracy from the far right.,V241110,PRE: What is it that R likes about Democratic Presidential candidate [text]
140006,She is a proven leader who cares about this country and democracy,V241110,PRE: What is it that R likes about Democratic Presidential candidate [text]
140012,She seems to be a good person with decent morals and values,V241110,PRE: What is it that R likes about Democratic Presidential candidate [text]
140014,She is the best candidate on the ballot.,V241110,PRE: What is it that R likes about Democratic Presidential candidate [text]
140017,"Strong record as a prosecutor in California, especially in regards to crime and consumer protection.",V241110,PRE: What is it that R likes about Democratic Presidential candidate [text]
140018,"logical, work with both parties, try to find solutions to real problems",V241110,PRE: What is it that R likes about Democratic Presidential candidate [text]
140019,"Ms. Harris supports abortion rights. Should a Supreme Court opening occur, she would nominate a more open minded justice to the bench. She would do what is best for the country versus what is best for her herself. She nominated someone who is a much better vice presidential choice than the other candidate. I liked that she was an attorney general versus a billionaire. She has a better position on gun control then the other candidate.",V241110,PRE: What is it that R likes about Democratic Presidential candidate [text]
140023,"She is not over 80 years old, and she seems to want to continue the tradition of voting, unlike her electoral opponent.",V241110,PRE: What is it that R likes about Democratic Presidential candidate [text]
140026,She sticks to facts and is in favor of programs for working people,V241110,PRE: What is it that R likes about Democratic Presidential candidate [text]
140029,"Not Trump, Not Biden",V241110,PRE: What is it that R likes about Democratic Presidential candidate [text]
140030,not to take away women's rights,V241110,PRE: What is it that R likes about Democratic Presidential candidate [text]
140033,"she's smart, driven, articulate, understands social issues, advocates for women's right to choose, cares for the environment and recognizes HUMAN caused climate change, advocates for low and middle class workers, recognizes the many inequalities in the US, pragmatic about the war in Gaza, she understands US history,",V241110,PRE: What is it that R likes about Democratic Presidential candidate [text]
140035,I like that her group of advisors are younger,V241110,PRE: What is it that R likes about Democratic Presidential candidate [text]
140037,SK,V241110,PRE: What is it that R likes about Democratic Presidential candidate [text]
140038,"Knowledgable and experienced for the position, major policy goals align with mine (gun control, foreign policy, abortion), I like that she is a woman and a POC",V241110,PRE: What is it that R likes about Democratic Presidential candidate [text]
140039,her genuine desire to do good for her country - also her broad experience in government and her sense of morality,V241110,PRE: What is it that R likes about Democratic Presidential candidate [text]
140048,"moderate, intelligent, reasonable",V241110,PRE: What is it that R likes about Democratic Presidential candidate [text]
140050,She's a well-accomplished attorney who has held major positions (attorney general in California); is black ethnically; and from her past accomplishments is well suited to be the President of the United States.[CHAR(10)],V241110,PRE: What is it that R likes about Democratic Presidential candidate [text]
140052,I believe that she will preserve our democratic norms and that she will put the best interests of the country before her own interests.,V241110,PRE: What is it that R likes about Democratic Presidential candidate [text]
140055,"she is calm and collected, she does not appear to ‘makeup’ stories. She and President Biden are behind the union’s. The unions are for middle class people, for just wages and health benefits, etc [CHAR(10)].",V241110,PRE: What is it that R likes about Democratic Presidential candidate [text]
140056,she's not Donald Trump. tries to make the world a better place,V241110,PRE: What is it that R likes about Democratic Presidential candidate [text]
140057,don't care for trump,V241110,PRE: What is it that R likes about Democratic Presidential candidate [text]
140060,I don’t watch too much about the issues but Harris is for eliminating student debt and she’s a woman of color and I’m ready for a change in thought hopefully in politics. might make me actually pay attention more,V241110,PRE: What is it that R likes about Democratic Presidential candidate [text]
140061,"she worked alongside President carrying out his agenda, she has had expérience at different levels of government, she is a woman",V241110,PRE: What is it that R likes about Democratic Presidential candidate [text]
140062,"She is a candidate of a major party who sees the people’s struggles (i.e., crippling student loan debt) and wants to help them. Also, because she is not Donald Trump, who is an enormous liar, crook, and horrible person. I should add that I believe that at this point, only a candidate from one of the 2 major parties has a chance of becoming president. The other parties just do not have enough voters. Therefore I must choose Harris in order to make sure Trump does not become president, even if I would consider other candidates.",V241110,PRE: What is it that R likes about Democratic Presidential candidate [text]
140063,Salt Tax reenactment,V241110,PRE: What is it that R likes about Democratic Presidential candidate [text]
140065,"she’s not Trump for starters! she doesn’t sow division, she doesn’t spew hatred and racism and bigotry like trump does and she’s against project 2025.",V241110,PRE: What is it that R likes about Democratic Presidential candidate [text]
